"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
18101717050624737,17841409112206242,isb_thailand,"International School Bangkok","ISB Spirit Week Season 1 - Sep.29 -Oct 3

Monday: Pajama Day (All) 
Tuesday: Character Day (HS & ES) / Silly Hair (MS) 
Wednesday: Jersey Day (All)
Thursday: Decades Day (HS)/ House Shirt Day (MS) / Class Colors (ES)
Friday: Black & Gold Day 
#isb #isbthailand #isbcommunity #isbathletics",28,"09/28/2025 06:16",https://www.instagram.com/reel/DPJa7mIiWgg/,"IG reel",,Lifetime,5094,2549,158,27,1,0,2
18070195975952844,17841409112206242,isb_thailand,"International School Bangkok","Exciting News!
International School Bangkok is proud to host the New Talent Festival in Thailand for the very first time, taking place 23–25 October 2025.

This inaugural edition will bring together young musicians and music lovers for three unforgettable days featuring:

International Competition

One-on-one Masterclasses

Interactive Workshops

Award Ceremony

Gala Concert

Registration is now open. Don’t miss your chance to be part of this milestone event.
Deadline: 10 October 2025 at 23:59 (Bangkok time)
#isb #isbthailand #NewTalentFestival #newtalentfestivalcompetition",84,"09/25/2025 02:38",https://www.instagram.com/reel/DPBSAwcCTKA/,"IG reel",,Lifetime,8039,4451,287,84,3,0,3
17889067659220156,17841409112206242,isb_thailand,"International School Bangkok","The new ISB Theater came alive on September 13 as we hosted the Bangkok International Choir Festival concert. Over 100 choir students from nine international schools — Bangkok Patana, Grace, ICS Nonthaburi, ISB, Jakarta Intercultural, Ruamrudee, Shrewsbury, Taipei American, and Thai-Chinese International — joined voices in harmony under the direction of Ms. Dinah Helgeson, former ISB Choir Director (1999–2010).

It was an unforgettable afternoon celebrating music, community, and collaboration. Thank you to everyone who joined us to support these talented young musicians.

#ISB #ISBTHAILAND #choir",36,"09/24/2025 02:01",https://www.instagram.com/reel/DO-qoJ6iV_X/,"IG reel",,Lifetime,7188,4010,268,27,7,0,5
17860043148437590,17841409112206242,isb_thailand,"International School Bangkok","A gentle reminder for our first ISB HeadTalk.
Wednesday, September 24
Venue: ISB MPB 1,2,3
Time: 5:00-6.00 PM
RSVP Only
#ISBHeadTalk #ConversationsThatMatter #ISBCommunity #ISB",9,"09/23/2025 06:08",https://www.instagram.com/reel/DO8iM61CV9W/,"IG reel",,Lifetime,4221,2240,84,4,0,0,3
17871279762351211,17841409112206242,isb_thailand,"International School Bangkok","IB or AP? Let’s see what students say. 
#isb #isbthailand #ibprogram #approgram #IB #AP",28,"09/21/2025 22:25",https://www.instagram.com/reel/DO5IZ9qiZLV/,"IG reel",,Lifetime,16887,7045,297,52,9,2,12
18114216121525108,17841409112206242,isb_thailand,"International School Bangkok","On September 16th, our ISB community gathered in the Rajendra Gym to celebrate Peace Day 2025: Building Up Peace. Through art, music, dance, and storytelling, we embraced the UN theme Act Now for a Peaceful World and reflected on how peace begins with the actions we choose each day.

#ISB #ISBTHAILAND #ISBPEACEDAY",41,"09/21/2025 06:27",https://www.instagram.com/reel/DO3a1g8AT-H/,"IG reel",,Lifetime,7499,4142,295,3,10,0,4
18077498399057792,17841409112206242,isb_thailand,"International School Bangkok","Applications for the 2026/27 school year are now open! 🎉
Our Admissions Team is here to support you every step of the way. Connect with us today! 
#isb #isbthailand #isbadmissions",22,"09/18/2025 01:49",https://www.instagram.com/reel/DOvMYEFCdcL/,"IG reel",,Lifetime,11319,6668,285,75,7,4,6
18041551703417243,17841409112206242,isb_thailand,"International School Bangkok","What truly sparks motivation in teenagers?
That’s where we begin with HeadTalk—a new ISB series exploring the questions that shape our children’s future.
Our first Fireside Chat dives into the adolescent brain and the science of motivation.
Read Dr. Sascha Heckmann’s blog Unlocking Their Potential and RSVP for HeadTalk via the link in our bio.
 𝗝𝗼𝗶𝗻 𝘂𝘀 𝗹𝗶𝘃𝗲: 𝟱𝗽𝗺-𝟲𝗽𝗺 𝗦𝗲𝗽𝘁𝗲𝗺𝗯𝗲𝗿 𝟮𝟰, 𝟮𝟬𝟮𝟱 𝗮𝘁 𝗠𝗣𝗕 𝟭,𝟮,𝟯 

#ISBHeadTalk #ConversationsThatMatter #ISBcommunity",45,"09/17/2025 04:49",https://www.instagram.com/reel/DOs6DKTCdKE/,"IG reel",,Lifetime,8116,5408,170,52,2,3,6
18019702073573467,17841409112206242,isb_thailand,"International School Bangkok","MS Wai Kru Assembly 2025
On September 5, 2025, MS students and teachers gathered in the ISB Theatre for the Wai Kru Assembly, a cherished Thai tradition that honors teachers with gratitude and respect. The program featured the King’s Anthem, student MCs, the traditional teacher worship chant, floral garland presentations to new faculty, administrators, counselors, and instructional assistants, as well as student-created media expressing gratitude and a performance by the MS Choir.

This cultural assembly also encouraged students to be ready to learn for the new academic year, highlighting ISB values of Responsibility and Commitment. Teachers shared tips for success, while the program also brought plenty of energy and fun. Students enjoyed a lively hand-clap brain break and Ready to Learn: House Charades, where each House teamed up with their teachers on stage to act and guess words—building teamwork, integrity, and school spirit. The program closed with Principal Mr. Harter’s inspiring words on gratitude and the joy of learning.

The Wai Kru Assembly was a wonderful success, celebrating Thai culture, ISB values, and the strong bond between students and teachers. Well done, Middle School!",0,"09/11/2025 01:59",https://www.instagram.com/p/DOdMPMDCdU7/,"IG carousel",,Lifetime,21428,3612,211,90,3,0,3
18119413627496609,17841409112206242,isb_thailand,"International School Bangkok","The ISB Gallery is hosting its first exhibition of the 2025–26 school year, Bangkok International ART NOW, on display through September 26. The show features a range of contemporary works by local artists, including guest artist Popkapi, who also worked directly with ISB students during their visit.

The exhibition is open Monday through Friday during school hours. Visitors can learn more about each piece and acquisition details from the artists’ statements displayed in the gallery. 

#isb #isbthailand #ArtNow",37,"09/10/2025 03:59",https://www.instagram.com/reel/DOa0xVrCeyO/,"IG reel",,Lifetime,6903,3907,179,9,2,2,3
18017588954587452,17841409112206242,isb_thailand,"International School Bangkok","An incredible start by ISBs very own Kevin Xia. Kevin shot a 2 under in his round in his first professional golf tournament at the Bangkok open. Day One highlight was definitely 4 birdies in row. Fingers crossed for another great round tomorrow!",0,"09/04/2025 04:01",https://www.instagram.com/p/DOLYuvAiZhy/,"IG carousel",,Lifetime,16328,2811,173,8,0,0,2
17977249118876478,17841409112206242,isb_thailand,"International School Bangkok","An inspiring evening at ISB! Our community had the chance to hear directly from leading voices in US higher education. Thank you to our distinguished panel and everyone who joined us!

#ISB #ISBThailand #ISB_UC",0,"09/01/2025 01:12",https://www.instagram.com/p/DODW6-NiYGN/,"IG carousel",,Lifetime,18067,2851,161,5,1,1,2
17908108926213019,17841409112206242,isb_thailand,"International School Bangkok","Our Middle School Club Fair on Aug. 22 was a huge success. Students explored arts, athletics, service, and leadership opportunities and found new passions along the way. 

#MSClubFair #ISBCommunity #ISBThailand #ISB #ISBMiddleSchool",0,"08/28/2025 21:44",https://www.instagram.com/p/DN7QzryCRyV/,"IG carousel",,Lifetime,20792,3521,204,54,2,0,2
18051342401536775,17841409112206242,isb_thailand,"International School Bangkok","Last Friday, all Grade 9 students took part in Community Day facilitated by JUMP! Each advisory group spent the day building connections, setting the tone for High School, and beginning their four-year journey together with their advisor.

#ISB #ISBThailand #ISBHighSchool",40,"08/28/2025 01:26",https://www.instagram.com/reel/DN5FCFniVYX/,"IG reel",,Lifetime,9123,5457,254,50,6,1,7
18094348489652502,17841409112206242,isb_thailand,"International School Bangkok","𝗣𝗮𝗻𝘁𝗵𝗲𝗿 𝗥𝘂𝗻 𝗦𝗲𝗿𝗶𝗲𝘀 #𝟭 – 𝗪𝗵𝗮𝘁 𝗮 𝗺𝗼𝗿𝗻𝗶𝗻𝗴!

On August 23, Panthers and community members came together to kick off the weekend with a 3km and 5km run around Nichada.

It was wonderful to see students, parents, staff, and neighbors all moving together and sharing the spirit of community. A huge thank you to everyone who joined and made the first Panther Run of the year such a success.

The next Panther Run is on September 6th. See you there!

#ISBPantherRun #ISBCommunity #ISBThailand #ISB #isbathletics",37,"08/25/2025 22:53",https://www.instagram.com/reel/DNzp-D20tYq/,"IG reel",,Lifetime,7026,3642,259,44,5,2,6
17953149821861206,17841409112206242,isb_thailand,"International School Bangkok","Yesterday our Elementary School came together for the first Welcome Assembly of the year. We launched the #Kindness campaign, introduced our school norms, and celebrated our new students and teachers. A special highlight was seeing our Grade 5 leaders step up as role models for our ES community. 

#ISBcommunity #isb #isbthailand #internationalschoolbangkok",49,"08/22/2025 23:58",https://www.instagram.com/reel/DNsB-0pUp5g/,"IG reel",,Lifetime,7778,4694,231,97,6,5,7
17903000079239490,17841409112206242,isb_thailand,"International School Bangkok","First week back… how did it go? It was filled with new friends, fun learning, and plenty of Panther spirit!
#isb #isbthailand #internationalschoolbangkok",118,"08/21/2025 03:53",https://www.instagram.com/reel/DNnUgr_vZf1/,"IG reel",,Lifetime,11579,6932,407,165,16,11,10
18097005934715948,17841409112206242,isb_thailand,"International School Bangkok","The Engagement Office hosted the Welcome Wai on Monday to greet new parents to ISB. Parents found out more ways to get involved on campus, and also mingled with returning parents to start friendships and build community. It was a big turnout and a fun way to start the year at ISB. Thank you everyone for attending.

#ISBCommunity #isbthailand #ISB",0,"08/19/2025 00:00",https://www.instagram.com/p/DNhway9v6us/,"IG carousel",,Lifetime,18941,3696,193,13,2,0,3
18071962595086263,17841409112206242,isb_thailand,"International School Bangkok","Thank you to everyone who joined today’s Back to School Blood Drive with the Thai Red Cross.

Every drop counts and your generosity makes a life saving difference, especially here in Thailand where Rh negative blood is rare. Together, we showed once again that ISB care reaches far beyond our campus gates.

#ISBCommunity #BackToSchool #BloodDrive #ThaiRedCross #CareBeyondOurGates #ISB",0,"08/18/2025 00:51",https://www.instagram.com/p/DNfRZFoPffS/,"IG carousel",,Lifetime,15862,2888,199,19,1,0,0
17910280917194253,17841409112206242,isb_thailand,"International School Bangkok","These students began their ISB journey 13 or 14 years ago! Some have been here the whole way through, while others left for a few years and then came back to ISB. Either way, today marks their last first day of school.

  #isb #isbthailand #internationalschoolbangkok #onceapantheralwaysapanther #ISBClassOf2026",28,"08/17/2025 05:38",https://www.instagram.com/reel/DNdMy91Pd7H/,"IG reel",,Lifetime,11004,6701,321,117,7,1,10
18110244862533190,17841409112206242,isb_thailand,"International School Bangkok","On August 13th, our seniors had their Last First Day together. 

#isb #isbthailand #internationalschoolbangkok #onceapantheralwaysapanther #ISBClassOf2026",48,"08/16/2025 02:45",https://www.instagram.com/reel/DNaT_IWv744/,"IG reel",,Lifetime,16242,9842,496,194,12,0,16
18512539267032463,17841409112206242,isb_thailand,"International School Bangkok","This week, we welcomed everyone back for the first day of school at ISB. The campus came alive with the energy of new beginnings, from our youngest learners starting their journey to our seniors enjoying their last first day. Here’s to a year ahead filled with learning, growth, and shared memories.

#ISB #ISBThailand #FirstDay",62,"08/15/2025 02:12",https://www.instagram.com/reel/DNXsRQVvWb3/,"IG reel",,Lifetime,17720,11276,636,106,34,4,25
18082366471721929,17841409112206242,isb_thailand,"International School Bangkok","On August 11, we proudly welcomed our newest Panthers to the ISB family!
#isb #isbthailand #internationalschoolbangkok #onceapantheralwaysapanther",90,"08/13/2025 04:07",https://www.instagram.com/reel/DNSvvCVvkUZ/,"IG reel",,Lifetime,9698,5900,301,54,7,2,7
17900175723121228,17841409112206242,isb_thailand,"International School Bangkok","Together, we’re unstoppable! 
#iSB #ISBThailand #MissionPossible #TeamWork #ISBStaff #togetherness",65,"08/12/2025 04:16",https://www.instagram.com/reel/DNQMGewvyFA/,"IG reel",,Lifetime,8419,5293,270,105,2,2,10
18217294411306230,17841409112206242,isb_thailand,"International School Bangkok","Welcome back to all faculty as we begin a new academic year. We started the day with a Buddhist ceremony to bring blessings to our community, followed by a warm welcome from Dr. Sascha Heckmann and a Whole School Professional Learning Community (PLC) session. Each division then invested their PLC work to deepen professional collaboration to support the further learning growth of our students. 

#ISB #ISBThailand #ISBStrongStart2025",0,"08/05/2025 04:12",https://www.instagram.com/p/DM-KF4tv2Nx/,"IG carousel",,Lifetime,20700,3961,445,59,2,0,12
18383005537122068,17841409112206242,isb_thailand,"International School Bangkok","𝗜𝗦𝗕 𝗦𝘂𝗺𝗺𝗲𝗿 𝗦𝗰𝗵𝗼𝗼𝗹 𝟮𝟬𝟮𝟱 𝗛𝗶𝗴𝗵𝗹𝗶𝗴𝗵𝘁𝘀!
This summer, students explored, discovered, and thrived through our wide range of exploratory camps — from creative arts to hands-on science and real-world work experience. With engaging activities running from early morning to early afternoon, every day brought new skills, new friendships, and unforgettable memories.
Swipe through for a glimpse into the joy, curiosity, and passion that filled our campus all summer long! 
#ISBSummerSchool #LearningBeyondTheClassroom #ExploreCreateGrow",0,"07/21/2025 23:37",https://www.instagram.com/p/DMZncnXvrkz/,"IG carousel",,Lifetime,18029,2659,194,53,0,1,4
17885492169337066,17841409112206242,isb_thailand,"International School Bangkok","From nature trails to galaxies far beyond, ISB’s Summer School Science & Engineering Camp takes students on an unforgettable STEM journey! Available for Grade 3 to 8 students, this introductory camp offers a unique theme each week for our enrolling students like Nature, Outer Space, and Engineering Marvels! ⚙️🧪🚀

Every week provides our students with exciting hands on and immersive experiments that provide a strong foundation to help propel them further into their learning journey. 🤔 

#ISB #SummerSchool #Science #Engineering #SummerCamp",0,"07/20/2025 20:01",https://www.instagram.com/p/DMWp7ehoS4R/,"IG image",,Lifetime,13581,1728,28,0,0,0,1
18081179029892156,17841409112206242,isb_thailand,"International School Bangkok","What does learning look like when it truly comes alive? At ISB, our students solve real problems, experimenting in science labs, building prototypes, and engaging in meaningful discussions with teachers who challenge them to think deeper. 💭

Whether it’s Kindergarten or High School, everyday brings new challenges, ideas, and breakthroughs. 💡

Step inside our classrooms, discover learning at ISB today. 

#ISB #LearningAtISB #LearningComesAlive #Classrooms",0,"07/17/2025 20:00",https://www.instagram.com/p/DMO7c5oArnR/,"IG image",,Lifetime,12852,1412,40,0,0,0,2
17889125724177107,17841409112206242,isb_thailand,"International School Bangkok","What makes your child unique is exactly what we nurture at ISB. We meet learners where they are and help them discover what’s next; with care, flexibility, and the right challenge at every step. 👣

Our role is to guide, support, and inspire them to take ownership of that journey. With world class educators, diverse opportunities, and personalized learning, ISB empowers each student to grow into their fullest self whatever that looks like. 🎨🎤📹

#ISB #GlobalEducation #ISBPrograms #DiverseStudents",0,"07/15/2025 20:00",https://www.instagram.com/p/DMJx46atoWF/,"IG image",,Lifetime,12136,1448,33,0,0,1,0
17998991198802752,17841409112206242,isb_thailand,"International School Bangkok","Every child is different. At ISB, our teachers are trained to recognize unique strengths and guide students toward their version of success. 🎓 

From flexible learning strategies to purpose driven mentorship, we make sure no one gets left behind and everyone finds their place. With a combination of our passionate educators, and an environment that empowers self-discovery, we guide students to find their own voice, purpose, and potential. 🎵

Discover the difference at ISB, learn more. 

#ISB #GlobalEducation #LearningThroughGrowth #FindingPotential",0,"07/14/2025 02:00",https://www.instagram.com/p/DMFRiG5pyJy/,"IG image",,Lifetime,12720,1746,44,4,0,0,3
18167085499343470,17841409112206242,isb_thailand,"International School Bangkok","On June 12, ISB Student Council hosted StuCoachella — a night of music and impact.Featuring Getsunova, The Frog Kissers, Guy & Max, Cheres, and Sand & Proud.
All proceeds went to the GlobalGiving – Myanmar and Thailand Earthquake Relief Fund
Thank you for making a difference.

#StuCoachella2025 #ISBConcert #iCareFoundation #ISB #ISBThailand",0,"06/18/2025 03:50",https://www.instagram.com/p/DLChYIJPafz/,"IG carousel",,Lifetime,20223,4203,301,39,2,2,6
18090922111618561,17841409112206242,isb_thailand,"International School Bangkok","To our amazing 8th graders — you did it!
We’re so proud of you and can’t wait to see all you’ll achieve in High School. Good luck — go shine in High School!

#ISB #ISBThailand #MovingOnCeremony #MiddleSchoolToHighSchool",77,"06/16/2025 06:27",https://www.instagram.com/reel/DK9pPjIP4Y-/,"IG reel",,Lifetime,13723,7720,460,107,16,1,14
18088583329566591,17841409112206242,isb_thailand,"International School Bangkok","Goodbyes for now, memories forever.
Today, we don’t just close our books—we carry with us the laughter, friendships, and unforgettable moments from this school year.

To our ES, MS, and HS Panthers: thank you for the memories.
Have a joyful break and until we meet again, see you next year.

#ISB #ISBThailand #OnceAPantherAlwaysAPanther #Classof2025",109,"06/13/2025 06:04",https://www.instagram.com/reel/DK14m-8PAKs/,"IG reel",,Lifetime,8477,5177,368,70,4,3,8
17985432131688515,17841409112206242,isb_thailand,"International School Bangkok","Congratulations to our amazing Grade 5 students!
You did it! Wishing you all the best as you take your next big step into Middle School.

 #ISBProud #Grade5Graduation #NextChapter #ISB #ISBThailand #ISBGrad2025",50,"06/11/2025 06:33",https://www.instagram.com/reel/DKwyWsovqdD/,"IG reel",,Lifetime,10235,6286,421,83,6,6,16
18092073211529420,17841409112206242,isb_thailand,"International School Bangkok","One of our favorite moments from the Grade 8 Minor Games unit: archery day!  Loving the energy as we head toward the final stretch of the year!

#ISB #ISBThailand #MiddleSchool #Grade8 #PE #archery",0,"06/10/2025 04:47",https://www.instagram.com/p/DKuBipgxIhG/,"IG carousel",,Lifetime,14008,2627,210,19,0,0,1
17857629156439560,17841409112206242,isb_thailand,"International School Bangkok","What a splash! 💦 The annual PE Water Extravaganza was a fun-filled highlight to wrap up the school year. Huge thanks to the ES PE team and everyone who made it unforgettable! 

#ISB #WaterExtravaganza #PE #ISBThailand #Elementary",0,"06/09/2025 05:55",https://www.instagram.com/p/DKrkiSSvNbG/,"IG carousel",,Lifetime,13232,2441,163,12,0,0,1
18164097082357872,17841409112206242,isb_thailand,"International School Bangkok","ES Musical “Moana JR.” now performing! Our amazing young stars are shining on stage. Don’t miss the final show tomorrow at 2pm June 7 in the CCT.

#ISB #ISBMusical #theatrekids #isbthailand",0,"06/06/2025 06:22",https://www.instagram.com/p/DKj5R3rv62H/,"IG carousel",,Lifetime,14860,3880,334,37,1,6,6
18074110582901376,17841409112206242,isb_thailand,"International School Bangkok","“Light it up with your passion, your purpose, and your uniqueness. Light it up with your love of learning, your relentless pursuit of becoming, and in the brightest sense of the word. Light it up for all of us, because the world needs your spark.”

– Dr. Sascha Heckmann, Head of School

Congratulations, Seniors! 💛🖤",97,"06/05/2025 04:50",https://www.instagram.com/reel/DKhJtMHP8-z/,"IG reel",,Lifetime,9583,6033,425,56,7,0,10
18282143668265583,17841409112206242,isb_thailand,"International School Bangkok","Graduation Class of 2025 is tomorrow! Join the celebration and watch it live! 

#ISBGrad2025  #classof2025 #GraduationLive #ISB #ISBThailand",0,"05/30/2025 01:38",https://www.instagram.com/p/DKRXLsgtXD9/,"IG carousel",,Lifetime,16331,4514,424,41,8,0,3
17906474259154669,17841409112206242,isb_thailand,"International School Bangkok","One more day till graduation, Class of 2025!
#ISBGrad2025 #Seniors2025  #ISB #ISBCommunity #ISBThailand",26,"05/29/2025 04:12",https://www.instagram.com/reel/DKPEAlJxo5t/,"IG reel",,Lifetime,9163,4891,396,74,2,0,10
17844949761476490,17841409112206242,isb_thailand,"International School Bangkok","A huge thank you to our panther partners for making last Tuesday’s partnership appreciation event a success! It was a fantastic opportunity to share updates about our new and upcoming facilities with over 50 partners from diverse industries, including hospitals, preschools, agents, catering services, visa support providers, relocation services, and chambers of commerce.

Together, we’re building a stronger, more connected community. The future looks bright with exciting developments ahead, including enhanced facilities, innovative programs, and even greater opportunities for collaboration.

Looking ahead to many more successful partnerships in the years to come!

#ISB #ISBThailand",0,"05/28/2025 04:44",https://www.instagram.com/p/DKMi2XjJiGq/,"IG carousel",,Lifetime,12023,3225,267,24,3,0,2
18145652965387352,17841409112206242,isb_thailand,"International School Bangkok","Epicure welcomes two Guest Chefs from Japan through our new partnership with Green House Co. Ltd. Join us for lunch from May 28 to 30 and enjoy authentic Japanese dishes made fresh at the cafeteria. Come and experience the flavors of Japan. #EpicureXGreenHouse #ISBDining",19,"05/27/2025 04:33",https://www.instagram.com/reel/DKJ82r6s86n/,"IG reel",,Lifetime,8230,4417,232,245,1,2,10
17880482748300056,17841409112206242,isb_thailand,"International School Bangkok","Our Seniors, Class of 2025, truly made last Saturday unforgettable with their Golf Cart Parade! From the cheers, smiles, and honks along the way—it was a day filled with joy, laughter, and memories to last a lifetime.

We can’t celebrate enough the hard work, passion, and spirit you’ve brought to our community. Cheers to the amazing journey ahead for the Class of 2025!

#ISBGolfCartParade #ISBGrad2025 #Seniors2025 #GolfCartParade #Unforgettable #ISBCommunity",67,"05/26/2025 04:50",https://www.instagram.com/reel/DKHZ4hTveDx/,"IG reel",,Lifetime,9716,5783,525,82,4,3,13
18031623098394891,17841409112206242,isb_thailand,"International School Bangkok","Get ready for a dazzling celebration of rhythm, energy, and joy. Our talented dancers are ready to light up the stage—don’t miss these spectacular performances!

Location: CC Theater

Showtimes:
Friday, May 23
• 3:30 PM – ES Group 1
• 6:30 PM – Middle & High School (MS/HS)

Saturday, May 24
• 10:30 AM – ES Group 2

Come support our performers and enjoy the show!",0,"05/22/2025 04:05",https://www.instagram.com/p/DJ9BoBqt1lP/,"IG carousel",,Lifetime,8783,2022,129,28,0,0,1
17951015780963931,17841409112206242,isb_thailand,"International School Bangkok","ISB Gymnasts Shine at International Goodwill Meet in Manila 🇵🇭

A talented group of ISB student-athletes from Grade 1 to Grade 9 proudly represented our school at the Gymnastics Goodwill Meet 2025, held at International School Manila on May 17–18. Competing alongside local teams from across the Philippines, our gymnasts showcased exceptional skill, determination, and true Panther spirit.

Their outstanding performances were the result of months of dedication, the tireless efforts of their coaches, and the unwavering support from the ISB parent community. Congratulations to all our gymnasts for exemplifying teamwork, sportsmanship, and excellence on the international stage!",0,"05/21/2025 04:39",https://www.instagram.com/p/DJ6gvFLu9mV/,"IG carousel",,Lifetime,9545,2470,172,21,1,0,4
18055511084246682,17841409112206242,isb_thailand,"International School Bangkok","Gratitude Week moments from last week💛

#ISB #ISBThailand",0,"05/20/2025 04:21",https://www.instagram.com/p/DJ355CNzgOo/,"IG carousel",,Lifetime,11470,3289,353,28,2,0,0
18059488298143341,17841409112206242,isb_thailand,"International School Bangkok","Congratulations, Class of 2025!

#ISBGrad2025 #ISB #ISBThailand",72,"05/19/2025 02:47",https://www.instagram.com/reel/DJ1KQpSTZfn/,"IG reel",,Lifetime,12330,6221,762,100,14,2,30
18066371671997863,17841409112206242,isb_thailand,"International School Bangkok","Confidence was high in our boys varsity golf team this season as we geared up for IASAS in Kuala Lumpur. But these things are never easy—we lost one of our strongest players to illness the day before we travelled.
Strong performances in rounds one and two secured us a spot in the final against a tough TAS team. In a closely fought battle, four of the six matches went to the final hole, but our boys held their nerve and came out on top—clinching our third consecutive gold medal! 
Special shout-out to Kevin Xia, who made birdie on his final hole in round two to win his second consecutive individual gold!
So proud of all our players for showing incredible grit, skill, and staying calm under pressure.
#ISB #IASAS
#3Peat #Champions #BoysGolf #ProudTeam #KualaLumpur2025",0,"05/15/2025 04:47",https://www.instagram.com/p/DJrE4udRZIR/,"IG carousel",,Lifetime,8851,2392,230,34,1,0,4
18100019146532260,17841409112206242,isb_thailand,"International School Bangkok","What a special night! This year’s Spring ES Panther Choir Concert was a beautiful celebration of our ES Social Emotional Learning theme: “We Can Do Hard Things”—and your children proved it on stage!

With support from the ES Art Department, ES Strings, and the Middle and High School Choirs, the evening was filled with big dreams, brave voices, and joyful music. Each song shared a message of courage, teamwork, and determination.

Thank you for cheering them on. We look forward to seeing you next semester at our ES Panther Choir Festival of Lights!

#ISB #ISBThailand #ISBESMUSIC",0,"05/14/2025 04:03",https://www.instagram.com/p/DJobBzpPL7T/,"IG carousel",,Lifetime,7563,2001,116,13,0,0,1
17852017923446362,17841409112206242,isb_thailand,"International School Bangkok","As we enter the final weeks of the school year, we pause to acknowledge the remarkable individuals who make ISB a place of excellence, care, and community.
Our faculty and staff serve with unwavering dedication in classrooms, on fields and stages, and throughout our campus, shaping meaningful experiences for our students each and every day.
This video is a small tribute to their lasting impact.
We are equally grateful to our students and parents, whose trust and support enrich our shared mission.
Thank you for being part of the ISB community.
#ISBGratitudeWeek #ISBCommunity #ThankYouISB #WeAreISB #ISB",96,"05/13/2025 04:09",https://www.instagram.com/reel/DJl2xr2zilh/,"IG reel",,Lifetime,8106,4532,373,24,10,1,7
17922417342074490,17841409112206242,isb_thailand,"International School Bangkok","Boundless celebrates the creativity, curiosity, and growth of our Middle School artists. Through bold ideas and emotional expression, students explore real-world questions and take creative risks. Guided by the Studio Habits of Mind, they build skills that go far beyond the art room — learning to observe, reflect, persist, and think in new ways. As you explore the exhibition, we invite you to look closely and discover the stories behind each piece.

#ISB #isbthailand #art",0,"05/09/2025 04:00",https://www.instagram.com/p/DJbiyUiO6MZ/,"IG carousel",,Lifetime,8496,1972,128,12,1,0,3
18093277381598405,17841409112206242,isb_thailand,"International School Bangkok","ROCK OF AGES hits the stage! It's 1987—big dreams, loud guitars, and a fight to save rock and roll! Don’t miss Sherrie, Drew, and the gang as they battle for love, fame, and the Dupree Room.

Get tickets in the Panther Den or at the door!
📅 Shows:
May 8 @ 4:30pm
May 9 @ 6:30pm
May 10 (Sat) @ 2:30pm

Let’s rock! 🤘

#ISB #isbthailand #RockOfAges #rockofagesmusical",0,"05/08/2025 01:53",https://www.instagram.com/p/DJYvfUBtPiQ/,"IG carousel",,Lifetime,8151,2118,131,12,0,0,1
17969264759857782,17841409112206242,isb_thailand,"International School Bangkok","On Monday, April 28, the stage came alive with joy, creativity, and courage as our amazing Orff musicians shared their magic. From imaginative performances to the smiles on their faces, every moment was unforgettable. Thank you, young performers, for your dedication and heart—and thank you to the families for your year-long support! 💛🎶 #OrffEnsemble #ISB #ISBMusic #ESMusic",0,"05/07/2025 03:19",https://www.instagram.com/p/DJWUfyBzfoy/,"IG carousel",,Lifetime,9071,2418,78,8,1,0,1
18084839590633397,17841409112206242,isb_thailand,"International School Bangkok","Track & Field Triumph
Our Varsity team wrapped up an incredible season with a 3PEAT victory for the girls at IASAS in Kuala Lumpur. From personal bests to 12 broken school records, our athletes showed tremendous growth, fueled by hard work, peer support, and expert coaching.

New School Records:
• Lily McHenry – 800m, 1500m, 3000m
• Lana Harter – Shot Put, Discus
• Oliver Cook – Boys Triple Jump
• Kate Kulmanochwong – Girls Triple Jump
• Florent Birkle – Boys Discus
• Kitch Mahaweerakhun – Boys Shot Put
• Girls 4x800m – Lara Geraets, Maya Winkle, Maggie Wood, Lily McHenry
• Boys 4x100m – Victor Robinson, Timotei Mourot, Gabriel Melody, Amos Unger
• Boys 4x400m – Titi Seraneeariyaporn, Anou van Oosten Slingeland, Gabriel Melody, Amos Unger

With Kindness, Effort, and Respect as their guiding values, the team supported each other through challenges and celebrated every success. What a season.

Next stop: IASAS 2026 in Singapore.
#ISBPanthers #TrackAndField #IASAS2025 #PantherPride #ISB",0,"05/06/2025 03:58",https://www.instagram.com/p/DJT0KzMOpAo/,"IG carousel",,Lifetime,9958,3182,310,23,1,0,6
17988917879799881,17841409112206242,isb_thailand,"International School Bangkok","Back-to-back champions!
This year, our boys' team made ISB history by winning gold once again against JIS — two championships in a row.

On the girls’ side, we reached the finals for the third consecutive year against TAS. Despite a strong fight, we narrowly missed the top spot and brought home a well-earned silver.

It was a fulfilling journey for our players, coaches, and parents. Thank you to the ISB and IASAS communities for your incredible support.

Next year, the girls are more determined than ever — and they’re going for gold.

#IASASbadminton #ISB #ISBangkok",0,"05/02/2025 06:36",https://www.instagram.com/p/DJJzDswpGnG/,"IG carousel",,Lifetime,9944,3583,303,60,0,1,3
